lang,text
italian,"Alcuni Stati membri, tra cui la Germania e l'Austria, portano avanti una politica forestale equilibrata, mentre molti altri, in particolare i nuovi Stati membri, ivi compresa la Repubblica ceca, tollerano sul loro territorio attività forestali talmente insostenibili da essere paragonabili alla distruzione e a un vero e proprio saccheggio delle foreste."
italian,"Alcuni anni fa, gli stock di platessa erano molto scarsi, motivo per cui venne consentita l'importazione senza dazi di altri pesci piatti."
italian,"Alcuni articoli, come l'articolo 44 sul sostegno delle azioni nazionali tese a garantire la protezione e la conservazione del retaggio culturale, a prevenire il commercio illegale del patrimonio o dei prodotti culturali, non hanno molto senso rispetto al problema vero e proprio."
italian,Alcuni colleghi hanno avanzato l'idea che dovremmo concentrarci sugli accordi multilaterali piuttosto che su quelli bilaterali.
italian,"Alcuni commentatori affermano che la Commissione si è schierata con la Francia e l'Italia, ancorché oggi il Presidente Barroso abbia affermato di non volere dare ragione agli Stati membri populisti."
italian,"Alcuni degli interrogativi e dei commenti razzisti che hanno formulato a proposito dei paesi in esame mi preoccupando seriamente in quanto cittadino dell'UE; quando descriviamo gli immigrati provenienti da questi due Stati come clandestini che invadono il nostro territorio, dimentichiamo di parlare, in realtà, di membri e cittadini dell'Unione europea che non possono certamente essere qualificati come clandestini."
italian,Alcuni dei punti cui ho accennato ci aiuteranno nella definizione di una siffatta strategia e sono favorevole a qualsiasi discussione che possa portare a un approccio completo alla migrazione in sintonia con il nostro approccio globale.
italian,"Alcuni deputati dell'Assemblea avrebbero voluto una politica di sicurezza e di difesa più decisa. A loro dico che negli ultimi mesi e settimane abbiamo visto quanto abbiamo fatto per alcuni aspetti, ma anche quanto bisogna ancora fare."
italian,"Alcuni di loro infatti considerano il nostro atteggiamento una sorta di imperialismo culturale, e proprio per questo è così difficile convincerli del fatto che i valori sostenuti dall'Unione europea non sono un tentativo di imporre agli altri il nostro modo di pensare."
italian,"Alcuni di questi emendamenti erano di natura tecnica mentre altri erano più sostanziali, quali le norme sul marchio d'origine, l'indicazione di materiali di origine animale l'utilizzo di simboli non linguistici e una clausola di revisione."
italian,"Alcuni emendamenti che voteremo domani in Aula possono ora alterare questo compromesso ed equilibrio e mi rivolgo ai colleghi, e in particolare al relatore e ai relatori ombra, affinché si arrivi a un provvedimento che sia equilibrato e sostenibile per tutti."
italian,Alcuni interventi a nome del gruppi purtroppo dimostrato quanto fallimentari siano stati sinora i rappresentanti dei gruppi all'interno dei rispettivi partiti nel proprio paese di origine rispetto al conseguimento degli obiettivi che si erano prefissati.
italian,Alcuni membri del Consiglio ci richiamano spesso al rispetto della trasparenza e non dovrebbero quindi avere riserve nel fornirci ogni informazione sulle loro spese.
italian,"Alcuni membri dell'unione monetaria stanno pagando l'irresponsabilità e la leggerezza di altri, ed è pertanto divenuto necessario promuovere una maggiore trasparenza e norme di bilancio più chiare che ci permettano di evitare i problemi a lungo termine nei nostri paesi."
italian,Alcuni modelli di sviluppo locale hanno iniziato ad affrontare la questione per segmenti di popolazione.
italian,"Alcuni onorevoli deputati hanno chiesto di Gaza, dell'importanza che gli aiuti arrivino concretamente, di continuare a sostenere la popolazione locale."
italian,"Alcuni paesi hanno salvato le proprie banche facendo pagare ai contribuenti un costo esorbitante, senza alcun contributo da parte dell'UE. Capisco perché gli stessi cittadini ora ci chiedano perché dovrebbero finanziare i salvataggi in altri paesi."
italian,"Alcuni paesi, centri e unità di ricerca ed grandi industrie riescono ad accedere con maggiore facilità ai fondi di ricerca rispetto ad altri."
italian,"Alcuni pensano che non sia abbastanza ambizioso, altri che si spinga troppo lontano. È grazie al contributo del team dei negoziatori e, in particolare, dei relatori ombra che io, il personale del Consiglio e quello della Commissione, abbiamo raggiunto questo fragile equilibrio."
italian,"Alcuni punti che ho citato richiedono l'intervento degli Stati membri, altri quello della Commissione, molti necessitano del sostegno dell'Assemblea, e noi dobbiamo decidere di dare il nostro contributo."
italian,"Alcuni punti della relazione sono comuni alla politica di Bologna sull'educazione, che personalmente non condivido, in quanto fa riferimento alla necessità di strutturare programmi in linea con le ""esigenze del mercato”. Ritenendo che questo potrebbe rendere disomogenea la natura del programma, mi sono astenuto dal voto."
italian,"Alcuni ritengono addirittura che tali legami andrebbero rafforzati, il che avrebbe un impatto estremamente controproducente sul futuro dell'UE e renderebbe difficile l'accordo su un approccio o atteggiamento europeo comune nei confronti di questioni importanti, come dimostrato dalla crisi in Libia."
italian,Alcuni specialisti e alcuni metodi impiegati per la realizzazione di determinate valutazioni saranno più indipendenti di altri.
italian,"Alexander Lukashenko, inoltre, sta perdendo il controllo non solo sulla situazione nel paese, ma anche sul proprio comportamento, il che emerge chiaramente dalle sbalorditive dichiarazioni offensive relative al Presidente dell'Ucraina e al Presidente Barroso."
italian,"All'India chiediamo di cambiare atteggiamento, di ammorbidire il suo rifiuto in sede OMC per esprimere un gesto concreto di relazioni di buon vicinato."
italian,All'accordo oggi in vigore sarà aggiunto un nuovo titolo II riguardante i prodotti agricoli.
italian,"All'atto di determinare le prospettive finanziarie dell'UE per il periodo 2014-2020, è necessario garantire un finanziamento adeguato delle aree che stimolano la crescita economica e uno sviluppo efficace, in altre parole, prediligere la ricerca e la promozione dell'innovazione, la lotta contro la disoccupazione, la povertà e l'esclusione, una preparazione adeguata ai cambiamenti demografici, un uso responsabile delle risorse naturali, la sicurezza interna ed esterna, la politica regionale e agricola, e lo sviluppo dell'energia e dell'infrastruttura dei trasporti."
italian,All'attuale proposta di un'ulteriore assistenza macrofinanziaria si possono applicare con invariata validità e pertinenza le osservazioni che abbiamo avanzato in occasione della decisione relativa all'erogazione della precedente assistenza.
italian,"All'epoca i leader europei dimostrarono però coraggio e lungimiranza, sebbene i due paesi non appartenessero all'Unione; i fatti non li hanno smentiti."
italian,"All'epoca l'Unione europea aveva deciso di estendere i conti nazionali esistenti, ed i dati statistici da raccogliere, ad aspetti chiave dello sviluppo sostenibile."
italian,"All'epoca preparai una relazione alquanto rigorosa, e devo ringraziare il Segretario generale, poiché lui e la sua amministrazione diligentemente risposero in modo corretto a tutti gli interrogativi da me posti, impegnandosi molto nel farlo."
italian,"All'eurodeputato non è stato permesso di prendere la parola per difendersi dinanzi ai colleghi, che per inciso non si sono neanche presi la briga di leggere i fatti relativi alla causa in questione."
italian,All'indomani delle elezioni europee è stato istituito un nuovo gruppo di lavoro tra Parlamento e Commissione.
italian,"All'inizio dell'anno l'Autorità bancaria europea ha annunciato un esame tematico separato dei rischi di liquidità nel settore bancario europeo nell'ambito del suo ciclo regolare di valutazione dei rischi nel primo trimestre del 2011. L'Autorità si occuperà quindi della questione in questo contesto, per così dire, parallelo."
italian,"All'inizio della settimana, l'Alto rappresentante Catherine Ashton ha rilasciato una dichiarazione a nome dell'Unione europea che ribadisce il parere UE secondo cui un processo indipendente a verifica di queste accuse estremamente serie contribuirà al rafforzamento del processo di riconciliazione e garantirà una pace e una sicurezza durature in Sri Lanka."
italian,"All'inizio di gennaio 2011, la commissione per il commercio internazionale ha presentato una proposta al Consiglio per cercare di accelerare la procedura, ma non ha ricevuto risposta."
italian,"All'interno del mercato europeo operano milioni d'imprese e milioni di cittadini esercitano il loro diritto di vivere, lavorare e viaggiare in tutti gli Stati membri. È quindi indispensabile che nel mercato interno i cittadini che intendono agire contro un'impresa, o un altro cittadino, dispongano dei necessari ed efficaci mezzi di ricorso."
italian,All'interno del quadro della relazione esprimiamo apprezzamento per l'iniziativa della Commissione europea di adottare un quadro strategico unico su più fondi.
italian,All'interno della politica di coesione il Fondo sociale europeo è stato e sarà uno strumento importante per assistere gli Stati membri in modo che possano adattare le proprie politiche alla strategia Europa 2020 e contrastare la crisi finanziaria.
italian,"All'interno della zona euro deve essere possibile sottoscrivere un contratto con la società di trasporto di contante che offre il prezzo migliore, anche se ha sede in un altro Stato membro."
italian,"All'onorevole Batten faccio notare che, nel caso di Andrew Symeou, i problemi erano di natura procedurale, vale a dire il periodo di detenzione e il sistema giurisdizionale dopo l'esecuzione del mandato. L'onorevole collega parlava dell'appello. A essere problematico è stato il periodo che è seguito all'esecuzione del mandato d'arresto."
